0.76 0.24 0.00 LM: Avg: 0.6916 Max: 0.7146 Min: 0.6618 Std: 0.0143
0.76 0.24 0.00 RN: Avg: 0.4607 Max: 0.4795 Min: 0.4551 Std: 0.0032
0.76 0.24 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.76 0.24 0.00 XT: Avg: 0.9712 Max: 0.9852 Min: 0.9399 Std: 0.0142
0.78 0.22 0.00 EL: Avg: 0.7104 Max: 0.7151 Min: 0.6997 Std: 0.0029
0.78 0.22 0.00 PR: Avg: 2.1890 Max: 2.1913 Min: 2.1777 Std: 0.0029
0.78 0.22 0.00 SM: Avg: 0.2486 Max: 0.2491 Min: 0.2457 Std: 0.0007
0.78 0.22 0.00 LM: Avg: 0.6959 Max: 0.6981 Min: 0.6845 Std: 0.0029
0.78 0.22 0.00 RN: Avg: 0.4563 Max: 0.4564 Min: 0.4556 Std: 0.0002
0.78 0.22 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.78 0.22 0.00 XT: Avg: 0.9603 Max: 0.9626 Min: 0.9490 Std: 0.0029
0.80 0.20 0.00 EL: Avg: 0.7233 Max: 0.7448 Min: 0.7132 Std: 0.0075
0.80 0.20 0.00 PR: Avg: 2.1628 Max: 2.2244 Min: 2.1251 Std: 0.0339
0.80 0.20 0.00 SM: Avg: 0.2493 Max: 0.2574 Min: 0.2480 Std: 0.0012
0.80 0.20 0.00 LM: Avg: 0.6987 Max: 0.7312 Min: 0.6936 Std: 0.0047
0.80 0.20 0.00 RN: Avg: 0.4541 Max: 0.4592 Min: 0.4509 Std: 0.0028
0.80 0.20 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.80 0.20 0.00 XT: Avg: 0.9632 Max: 0.9957 Min: 0.9581 Std: 0.0047
0.82 0.18 0.00 EL: Avg: 0.7407 Max: 0.7558 Min: 0.7132 Std: 0.0096
0.82 0.18 0.00 PR: Avg: 2.1327 Max: 2.1917 Min: 2.0766 Std: 0.0342
0.82 0.18 0.00 SM: Avg: 0.2525 Max: 0.2553 Min: 0.2431 Std: 0.0026
0.82 0.18 0.00 LM: Avg: 0.7122 Max: 0.7293 Min: 0.6684 Std: 0.0138
0.82 0.18 0.00 RN: Avg: 0.4557 Max: 0.4609 Min: 0.4496 Std: 0.0029
0.82 0.18 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.82 0.18 0.00 XT: Avg: 0.9724 Max: 0.9816 Min: 0.9383 Std: 0.0099
0.84 0.16 0.00 EL: Avg: 0.7328 Max: 0.7610 Min: 0.7162 Std: 0.0121
0.84 0.16 0.00 PR: Avg: 2.1016 Max: 2.1385 Min: 2.0788 Std: 0.0177
0.84 0.16 0.00 SM: Avg: 0.2511 Max: 0.2613 Min: 0.2453 Std: 0.0038
0.84 0.16 0.00 LM: Avg: 0.7122 Max: 0.7398 Min: 0.6926 Std: 0.0146
0.84 0.16 0.00 RN: Avg: 0.4543 Max: 0.4596 Min: 0.4501 Std: 0.0021
0.84 0.16 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.84 0.16 0.00 XT: Avg: 0.9643 Max: 0.9947 Min: 0.9474 Std: 0.0138
0.86 0.14 0.00 EL: Avg: 0.7455 Max: 0.7563 Min: 0.7240 Std: 0.0055
0.86 0.14 0.00 PR: Avg: 2.0902 Max: 2.0963 Min: 2.0478 Std: 0.0074
0.86 0.14 0.00 SM: Avg: 0.2553 Max: 0.2568 Min: 0.2479 Std: 0.0016
0.86 0.14 0.00 LM: Avg: 0.7264 Max: 0.7340 Min: 0.6755 Std: 0.0101
0.86 0.14 0.00 RN: Avg: 0.4599 Max: 0.4604 Min: 0.4570 Std: 0.0006
0.86 0.14 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.86 0.14 0.00 XT: Avg: 0.9708 Max: 0.9767 Min: 0.9414 Std: 0.0063
0.88 0.12 0.00 EL: Avg: 0.7528 Max: 0.7600 Min: 0.7291 Std: 0.0088
0.88 0.12 0.00 PR: Avg: 2.0923 Max: 2.0963 Min: 2.0655 Std: 0.0104
0.88 0.12 0.00 SM: Avg: 0.2558 Max: 0.2568 Min: 0.2491 Std: 0.0026
0.88 0.12 0.00 LM: Avg: 0.7221 Max: 0.7261 Min: 0.6953 Std: 0.0104
0.88 0.12 0.00 RN: Avg: 0.4600 Max: 0.4604 Min: 0.4573 Std: 0.0010
0.88 0.12 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.88 0.12 0.00 XT: Avg: 0.9727 Max: 0.9767 Min: 0.9459 Std: 0.0104
0.90 0.10 0.00 EL: Avg: 0.7613 Max: 0.7948 Min: 0.7339 Std: 0.0150
0.90 0.10 0.00 PR: Avg: 2.0553 Max: 2.0963 Min: 1.9999 Std: 0.0406
0.90 0.10 0.00 SM: Avg: 0.2547 Max: 0.2613 Min: 0.2491 Std: 0.0035
0.90 0.10 0.00 LM: Avg: 0.7223 Max: 0.7532 Min: 0.6897 Std: 0.0154
0.90 0.10 0.00 RN: Avg: 0.4675 Max: 0.4830 Min: 0.4573 Std: 0.0104
0.90 0.10 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.90 0.10 0.00 XT: Avg: 0.9639 Max: 0.9838 Min: 0.9459 Std: 0.0142
0.92 0.08 0.00 EL: Avg: 0.7941 Max: 0.8201 Min: 0.7680 Std: 0.0113
0.92 0.08 0.00 PR: Avg: 1.9399 Max: 1.9913 Min: 1.8790 Std: 0.0250
0.92 0.08 0.00 SM: Avg: 0.2794 Max: 0.2976 Min: 0.2518 Std: 0.0082
0.92 0.08 0.00 LM: Avg: 0.7632 Max: 0.7917 Min: 0.7236 Std: 0.0132
0.92 0.08 0.00 RN: Avg: 0.4699 Max: 0.4848 Min: 0.4631 Std: 0.0078
0.92 0.08 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.92 0.08 0.00 XT: Avg: 0.9784 Max: 0.9965 Min: 0.9459 Std: 0.0117
0.94 0.06 0.00 EL: Avg: 0.8199 Max: 0.8462 Min: 0.8018 Std: 0.0071
0.94 0.06 0.00 PR: Avg: 1.9137 Max: 1.9683 Min: 1.8494 Std: 0.0347
0.94 0.06 0.00 SM: Avg: 0.2811 Max: 0.2976 Min: 0.2657 Std: 0.0132
0.94 0.06 0.00 LM: Avg: 0.7797 Max: 0.7887 Min: 0.7620 Std: 0.0051
0.94 0.06 0.00 RN: Avg: 0.4777 Max: 0.4857 Min: 0.4664 Std: 0.0089
0.94 0.06 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.94 0.06 0.00 XT: Avg: 0.9817 Max: 0.9974 Min: 0.9616 Std: 0.0065
0.96 0.04 0.00 EL: Avg: 0.8389 Max: 0.8765 Min: 0.8179 Std: 0.0200
0.96 0.04 0.00 PR: Avg: 1.8556 Max: 1.8979 Min: 1.8279 Std: 0.0179
0.96 0.04 0.00 SM: Avg: 0.2911 Max: 0.3154 Min: 0.2837 Std: 0.0094
0.96 0.04 0.00 LM: Avg: 0.7894 Max: 0.8262 Min: 0.7766 Std: 0.0112
0.96 0.04 0.00 RN: Avg: 0.4814 Max: 0.4882 Min: 0.4664 Std: 0.0075
0.96 0.04 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.96 0.04 0.00 XT: Avg: 0.9858 Max: 1.0187 Min: 0.9787 Std: 0.0094
0.98 0.02 0.00 EL: Avg: 0.8508 Max: 0.8830 Min: 0.8248 Std: 0.0206
0.98 0.02 0.00 PR: Avg: 1.8489 Max: 1.8979 Min: 1.8019 Std: 0.0154
0.98 0.02 0.00 SM: Avg: 0.2930 Max: 0.3154 Min: 0.2816 Std: 0.0106
0.98 0.02 0.00 LM: Avg: 0.7985 Max: 0.8241 Min: 0.7701 Std: 0.0152
0.98 0.02 0.00 RN: Avg: 0.4843 Max: 0.4871 Min: 0.4684 Std: 0.0045
0.98 0.02 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.98 0.02 0.00 XT: Avg: 0.9893 Max: 1.0045 Min: 0.9600 Std: 0.0132
